"","Percentiles","Year","Networth","Pre-Tax and Post-Transfer","Post-Tax","Post-Tax and Post-Transfer"
"735",0.41,2010,50429.043316,50997.4099664884,50429.043316,50997.4099664884
"736",0.42,2010,54741.433468,55137.0483529769,54741.433468,55137.0483529769
"737",0.43,2010,58924.216267,59429.3212192442,58924.216267,59429.3212192442
"738",0.44,2010,63000.956684,63516.3021444884,63000.956684,63516.3021444884
"739",0.45,2010,67397.002493,67894.7612832211,67397.002493,67894.7612832211
"740",0.46,2010,71731.779371,72211.7773704884,71731.779371,72211.7773704884
"741",0.47,2010,75763.746338,76042.6275452442,75763.746338,76042.6275452442
"742",0.48,2010,79767.435338,80278.1548632211,79767.435338,80278.1548632211
"743",0.49,2010,85293.421627,85527.5293832442,85293.421627,85527.5293832442
"744",0.5,2010,90725.148021,90935.6908042442,90725.148021,90935.6908042442
"745",0.51,2010,96557.478965,96850.4991562442,96557.478965,96850.4991562442
"746",0.52,2010,103450.23372,103849.296286244,103450.23372,103849.296286244
"747",0.53,2010,109223.65223,109550.477902488,109223.65223,109550.477902488
"748",0.54,2010,116045.71206,116385.862196244,116045.71206,116385.862196244
"749",0.55,2010,122738.16454,123167.948634977,122738.16454,123167.948634977
"750",0.56,2010,130007.95887,130614.480264977,130007.95887,130614.480264977
"751",0.57,2010,137855.09505,138345.333558733,137855.09505,138345.333558733
"752",0.58,2010,145513.71144,145862.560108733,145513.71144,145862.560108733
"753",0.59,2010,153796.79963,154266.557116244,153796.79963,154266.557116244
"754",0.6,2010,163187.44157,163735.050534977,163187.44157,163735.050534977
"755",0.61,2010,170492.58336,170875.237504977,170492.58336,170875.237504977
"756",0.62,2010,180861.1717,181161.348444977,180861.1717,181161.348444977
"757",0.63,2010,188873.2627,189459.303082488,188873.2627,189459.303082488
"758",0.64,2010,198711.63914,198926.254517465,198711.63914,198926.254517465
"759",0.65,2010,210435.21346,210897.261057465,210435.21346,210897.261057465
"760",0.66,2010,222983.56186,223310.387532488,222983.56186,223310.387532488
"761",0.67,2010,235767.55999,236318.252912488,235767.55999,236318.252912488
"762",0.68,2010,249553.06949,249763.612276244,249553.06949,249763.612276244
"763",0.69,2010,261818.63821,262297.094228733,261818.63821,262297.094228733
"764",0.7,2010,277124.0885,277405.326206244,277124.0885,277405.326206244
"765",0.71,2010,292382.40885,292840.383856244,292382.40885,292840.383856244
"766",0.72,2010,306462.48052,306907.131062488,306462.48052,306907.131062488
"767",0.73,2010,320247.99003,320680.858082488,320247.99003,320680.858082488
"768",0.74,2010,336507.82175,336998.060258733,336507.82175,336998.060258733
"769",0.75,2010,353828.07728,354144.662446244,353828.07728,354144.662446244
"770",0.76,2010,380338.67248,380783.323022488,380338.67248,380783.323022488
"771",0.77,2010,402902.13462,403228.960292488,402902.13462,403228.960292488
"772",0.78,2010,425701.24649,425982.484196244,425701.24649,425982.484196244
"773",0.79,2010,458880.7292,459269.187536244,458880.7292,459269.187536244
"774",0.8,2010,489797.97445,490288.212958733,489797.97445,490288.212958733
"775",0.81,2010,512420.34902,512701.586726244,512420.34902,512701.586726244
"776",0.82,2010,545823.69897,546327.261942488,545823.69897,546327.261942488
"777",0.83,2010,586296.54098,586540.889242488,586296.54098,586540.889242488
"778",0.84,2010,633308.66313,633798.901638733,633308.66313,633798.901638733
"779",0.85,2010,682205.98317,682532.808842488,682205.98317,682532.808842488
"780",0.86,2010,737465.84606,738072.367454977,737465.84606,738072.367454977
"781",0.87,2010,802505.17295,802714.173752488,802505.17295,802714.173752488
"782",0.88,2010,895586.81832,895913.643992488,895586.81832,895913.643992488
"783",0.89,2010,999154.87691,999481.702582488,999154.87691,999481.702582488
"784",0.9,2010,1121928.3889,1122255.21457249,1121928.3889,1122255.21457249
"785",0.91,2010,1254481.3649,1254808.19057249,1254481.3649,1254808.19057249
"786",0.92,2010,1412955.8118,1413282.63747249,1412955.8118,1413282.63747249
"787",0.93,2010,1646095.8772,1646806.89898122,1646095.8772,1646806.89898122
"788",0.94,2010,1938454.7211,1938944.95960873,1938454.7211,1938944.95960873
"789",0.95,2010,2196019.8816,2196183.29443624,2196019.8816,2196183.29443624
"790",0.96,2010,2588847.99,2589338.22850873,2588847.99,2589338.22850873
"791",0.97,2010,3355063.1038,3355880.16798122,3355063.1038,3355880.16798122
"792",0.98,2010,5037013.0882,5037339.91387249,5037013.0882,5037339.91387249
"793",0.99,2010,8031178.6226,8031832.27394498,8031178.6226,8031832.27394498
"794",0.01,2013,-86645.62881,-86466.0943524613,-86645.62881,-86466.0943524613
"795",0.02,2013,-57873.56956,-57287.2121598451,-57873.56956,-57287.2121598451
"796",0.03,2013,-41126.47401,-40392.4290823064,-41126.47401,-40392.4290823064
"797",0.04,2013,-27454.25501,-27263.7388524613,-27454.25501,-27263.7388524613
"798",0.05,2013,-20371.05722,-20136.6142524613,-20371.05722,-20136.6142524613
"799",0.06,2013,-14341.00465,-13975.8794224613,-14341.00465,-13975.8794224613
"800",0.07,2013,-9938.440314,-9593.68034984513,-9938.440314,-9593.68034984513
"801",0.08,2013,-6698.838222,-6339.76930692257,-6698.838222,-6339.76930692257
"802",0.09,2013,-4162.06506,-3783.86001722898,-4162.06506,-3783.86001722898
"803",0.1,2013,-2251.248911,-1994.84253946128,-2251.248911,-1994.84253946128
"804",0.11,2013,-735.7740343,-334.441936683848,-735.7740343,-334.441936683848
"805",0.12,2013,0,179.534457538717,0,179.534457538717
"806",0.13,2013,1.0981702004,359.068915077435,1.0981702004,359.068915077435
"807",0.14,2013,219.63404008,673.711047718717,219.63404008,673.711047718717
"808",0.15,2013,593.01190822,977.871452776152,593.01190822,977.871452776152
"809",0.16,2013,1317.8042405,1607.15571803872,1317.8042405,1607.15571803872
"810",0.17,2013,2141.4318908,2555.40931587743,2141.4318908,2555.40931587743
"811",0.18,2013,3129.7850712,3583.86207883872,3129.7850712,3583.86207883872
"812",0.19,2013,3953.4127215,4422.29865657743,3953.4127215,4422.29865657743
"813",0.2,2013,4722.1318617,5231.11737943872,4722.1318617,5231.11737943872
"814",0.21,2013,5523.796108,6029.45437461615,5523.796108,6029.45437461615
"815",0.22,2013,6490.1858844,6768.55565993872,6490.1858844,6768.55565993872
"816",0.23,2013,7555.4109788,8086.35990043872,7555.4109788,8086.35990043872
"817",0.24,2013,8796.3433053,9254.24753837743,8796.3433053,9254.24753837743
"818",0.25,2013,9663.8977636,10172.8832812387,9663.8977636,10172.8832812387
"819",0.26,2013,10542.433924,11037.1104886162,10542.433924,11037.1104886162
"820",0.27,2013,11640.604124,12149.5896415387,11640.604124,12149.5896415387
"821",0.28,2013,13178.042405,13511.3206905387,13178.042405,13511.3206905387
"822",0.29,2013,14671.553877,15074.5496000774,14671.553877,15074.5496000774
"823",0.3,2013,16252.918966,16761.9044835387,16252.918966,16761.9044835387
"824",0.31,2013,18009.991287,18478.8772220774,18009.991287,18478.8772220774
"825",0.32,2013,19987.795818,20495.6831655387,19987.795818,20495.6831655387
"826",0.33,2013,21963.404008,22458.0805726162,21963.404008,22458.0805726162
"827",0.34,2013,24159.744409,24687.8660542323,24159.744409,24687.8660542323
"828",0.35,2013,26685.53587,27154.4218050774,26685.53587,27154.4218050774
"829",0.36,2013,29650.595411,29994.8553985387,29650.595411,29994.8553985387
"830",0.37,2013,32946.204182,33333.7927821549,32946.204182,33333.7927821549
"831",0.38,2013,35525.805983,35870.0659705387,35525.805983,35870.0659705387
"832",0.39,2013,38655.591054,39227.6395072323,38655.591054,39227.6395072323
"833",0.4,2013,41928.138252,42429.9692930774,41928.138252,42429.9692930774
"834",0.41,2013,45683.880337,46112.6666896162,45683.880337,46112.6666896162
"835",0.42,2013,49417.659018,49816.8275155387,49417.659018,49816.8275155387
"836",0.43,2013,54908.51002,55102.8534050774,54908.51002,55102.8534050774
"837",0.44,2013,59103.520186,59480.7252795387,59103.520186,59480.7252795387
"838",0.45,2013,64462.590764,64931.4766990774,64462.590764,64931.4766990774
"839",0.46,2013,68514.838803,68943.6251556162,68514.838803,68943.6251556162
"840",0.47,2013,74049.616613,74562.4293560774,74049.616613,74562.4293560774
"841",0.48,2013,78409.352309,78720.6671905387,78409.352309,78720.6671905387
"842",0.49,2013,84504.196921,84848.4569085387,84504.196921,84848.4569085387
"843",0.5,2013,89391.054313,89919.1759582323,89391.054313,89919.1759582323
"844",0.51,2013,94881.905315,95172.3549625387,94881.905315,95172.3549625387
"845",0.52,2013,99494.220157,99846.1345956162,99494.220157,99846.1345956162
"846",0.53,2013,107181.41156,107595.388985077,107181.41156,107595.388985077
"847",0.54,2013,114539.1519,114967.938252616,114539.1519,114967.938252616
"848",0.55,2013,122039.65437,122405.877767539,122039.65437,122405.877767539
"849",0.56,2013,127717.19431,128145.980662616,127717.19431,128145.980662616
"850",0.57,2013,134855.30061,135203.387825077,134855.30061,135203.387825077
"851",0.58,2013,142762.12605,143231.011985077,142762.12605,143231.011985077
"852",0.59,2013,154292.91316,154651.982075077,154292.91316,154651.982075077
"853",0.6,2013,162089.92158,162448.990495077,162089.92158,162448.990495077
"854",0.61,2013,171193.75254,171673.620175077,171193.75254,171673.620175077
"855",0.62,2013,179990.09585,180382.109865077,179990.09585,180382.109865077
"856",0.63,2013,190148.1702,190712.064227539,190148.1702,190712.064227539
"857",0.64,2013,201294.59773,201814.564957539,201294.59773,201814.564957539
"858",0.65,2013,211968.81208,212668.313755077,211968.81208,212668.313755077
"859",0.66,2013,222159.83154,222658.335330155,222159.83154,222658.335330155
"860",0.67,2013,233492.94801,233852.016925077,233492.94801,233852.016925077
"861",0.68,2013,243134.88237,243603.768305077,243134.88237,243603.768305077
"862",0.69,2013,256203.10775,256573.158375077,256203.10775,256573.158375077
"863",0.7,2013,271149.20418,271541.218205077,271149.20418,271541.218205077
"864",0.71,2013,283294.9666,283654.035515077,283294.9666,283654.035515077
"865",0.72,2013,297538.2341,297728.750257539,297538.2341,297728.750257539
"866",0.73,2013,312649.05606,313008.124975077,312649.05606,313008.124975077
"867",0.74,2013,329560.87714,329740.411597539,329560.87714,329740.411597539
"868",0.75,2013,347944.2463,348314.296915077,347944.2463,348314.296915077
"869",0.76,2013,368436.10224,368769.880500155,368436.10224,368769.880500155
"870",0.77,2013,392266.39559,392907.661500155,392266.39559,392907.661500155
"871",0.78,2013,416865.40807,417708.171847694,416865.40807,417708.171847694
"872",0.79,2013,441464.42056,442142.458807694,441464.42056,442142.458807694
"873",0.8,2013,470346.29683,470745.465327539,470346.29683,470745.465327539
"874",0.81,2013,496372.93058,496731.999495077,496372.93058,496731.999495077
"875",0.82,2013,531184.92594,531529.185927539,531184.92594,531529.185927539
"876",0.83,2013,582293.76706,583011.904890155,582293.76706,583011.904890155
"877",0.84,2013,635950.36306,636129.897517539,635950.36306,636129.897517539
"878",0.85,2013,681963.69445,682253.045927539,681963.69445,682253.045927539
"879",0.86,2013,729185.01307,729972.868337694,729185.01307,729972.868337694
"880",0.87,2013,786838.94859,787377.551962616,786838.94859,787377.551962616
"881",0.88,2013,854486.23294,854845.301855078,854486.23294,854845.301855078
"882",0.89,2013,932017.04909,932555.652462616,932017.04909,932555.652462616
"883",0.9,2013,1034695.9628,1035344.38317262,1034695.9628,1035344.38317262
"884",0.91,2013,1128589.515,1128948.58391508,1128589.515,1128948.58391508
"885",0.92,2013,1254220.1859,1254579.25481508,1254220.1859,1254579.25481508
"886",0.93,2013,1450715.7798,1450895.31425754,1450715.7798,1450895.31425754
"887",0.94,2013,1688436.6831,1688616.21755754,1688436.6831,1688616.21755754
"888",0.95,2013,2055335.3471,2055694.41601508,2055335.3471,2055694.41601508
"889",0.96,2013,2561591.8095,2561950.87841508,2561591.8095,2561950.87841508
"890",0.97,2013,3385768.5449,3385948.07935754,3385768.5449,3385948.07935754
"891",0.98,2013,4809985.4778,4810344.54671508,4809985.4778,4810344.54671508
"892",0.99,2013,8654020.4473,8654379.51621508,8654020.4473,8654379.51621508
"893",0.01,2016,-85745.20956,-84942.9010083852,-85745.20956,-84942.9010083852
"894",0.02,2016,-54157.1083,-53172.4493545136,-54157.1083,-53172.4493545136
"895",0.03,2016,-36948.50633,-36276.9126161284,-36948.50633,-36276.9126161284
"896",0.04,2016,-27385.92658,-26774.5815645136,-27385.92658,-26774.5815645136
"897",0.05,2016,-18399.80309,-17864.9307222568,-18399.80309,-17864.9307222568
"898",0.06,2016,-12603.33333,-11857.2895561284,-12603.33333,-11857.2895561284
"899",0.07,2016,-8561.758087,-7975.25017312839,-8561.758087,-7975.25017312839
"900",0.08,2016,-5594.390999,-4944.06873912839,-5594.390999,-4944.06873912839
"901",0.09,2016,-3020.54571,-2496.30906725678,-3020.54571,-2496.30906725678
"902",0.1,2016,-1095.479606,-484.614092385167,-1095.479606,-484.614092385167
"903",0.11,2016,0,268.499756304811,0,268.499756304811
"904",0.12,2016,21.271448664,512.057843501611,21.271448664,512.057843501611
"905",0.13,2016,212.71448664,799.222400471611,212.71448664,799.222400471611
"906",0.14,2016,542.42194093,1128.92985476161,542.42194093,1128.92985476161
"907",0.15,2016,989.12236287,1514.90208185483,989.12236287,1514.90208185483
"908",0.16,2016,1489.0014065,1972.23822811483,1489.0014065,1972.23822811483
"909",0.17,2016,2255.8371308,2883.82436957161,2255.8371308,2883.82436957161
"910",0.18,2016,3286.4388186,3778.76828894322,3286.4388186,3778.76828894322
"911",0.19,2016,4153.2503516,4789.16210054322,4153.2503516,4789.16210054322
"912",0.2,2016,4998.790436,5533.66280374322,4998.790436,5533.66280374322
"913",0.21,2016,5744.3547117,6352.61357734322,5744.3547117,6352.61357734322
"914",0.22,2016,6700.5063291,7341.73594014322,6700.5063291,7341.73594014322
"915",0.23,2016,7881.07173,8420.57332445806,7881.07173,8420.57332445806
"916",0.24,2016,9359.4374121,10006.8393254297,9359.4374121,10006.8393254297
"917",0.25,2016,10805.895921,11489.6684297432,10805.895921,11489.6684297432
"918",0.26,2016,12130.043601,12668.6907548716,12130.043601,12668.6907548716
"919",0.27,2016,13837.077356,14519.3067888716,13837.077356,14519.3067888716
"920",0.28,2016,15795.114205,16488.4588657432,15795.114205,16488.4588657432
"921",0.29,2016,17868.016878,18454.5247918716,17868.016878,18454.5247918716
"922",0.3,2016,19878.168776,20475.3124148716,19878.168776,20475.3124148716
"923",0.31,2016,22244.61744,22860.8008156148,22244.61744,22860.8008156148
"924",0.32,2016,24462.165963,25147.4815476148,24462.165963,25147.4815476148
"925",0.33,2016,27652.883263,28251.5699767432,27652.883263,28251.5699767432
"926",0.34,2016,30311.814346,30954.5870326148,30311.814346,30954.5870326148
"927",0.35,2016,32970.745429,33659.1471643581,32970.745429,33659.1471643581
"928",0.36,2016,36320.998594,36930.3210317432,36320.998594,36930.3210317432
"929",0.37,2016,40415.752461,41003.8034507432,40415.752461,41003.8034507432
"930",0.38,2016,43957.448664,44621.4927996148,43957.448664,44621.4927996148
"931",0.39,2016,47887.348805,48362.1816128716,47887.348805,48362.1816128716
"932",0.4,2016,52221.40647,52655.2394567432,52221.40647,52655.2394567432
"933",0.41,2016,57220.196906,57806.7048198716,57220.196906,57806.7048198716
"934",0.42,2016,62218.987342,62826.7667038716,62218.987342,62826.7667038716
"935",0.43,2016,67005.063291,67596.8890668716,67005.063291,67596.8890668716
"936",0.44,2016,71259.353024,71794.2253917432,71259.353024,71794.2253917432
"937",0.45,2016,76045.428973,76951.0086168716,76045.428973,76951.0086168716
"938",0.46,2016,81852.534459,82752.1076044864,81852.534459,82752.1076044864
"939",0.47,2016,86947.046414,87854.1691327432,86947.046414,87854.1691327432
"940",0.48,2016,92530.801688,93064.1309798716,92530.801688,93064.1309798716
"941",0.49,2016,97795.485232,98438.2579186148,97795.485232,98438.2579186148
"942",0.5,2016,103474.96203,104009.834397743,103474.96203,104009.834397743
"943",0.51,2016,108909.81716,109444.689527743,108909.81716,109444.689527743
"944",0.52,2016,113695.89311,114446.566115486,113695.89311,114446.566115486
"945",0.53,2016,120077.32771,120685.107073872,120077.32771,120685.107073872
"946",0.54,2016,127320.25598,127899.214321615,127320.25598,127899.214321615
"947",0.55,2016,134818.44163,135129.963787743,134818.44163,135129.963787743
"948",0.56,2016,144699.02954,145180.723277743,144699.02954,145180.723277743
"949",0.57,2016,154164.82419,154752.875177743,154164.82419,154752.875177743
"950",0.58,2016,161896.99578,162637.033065486,161896.99578,162637.033065486
"951",0.59,2016,170597.01828,171344.605137743,170597.01828,171344.605137743
"952",0.6,2016,180807.31364,181565.536217743,180807.31364,181565.536217743
"953",0.61,2016,190624.0872,191371.674057743,190624.0872,191371.674057743
"954",0.62,2016,200164.33193,200860.283231615,200164.33193,200860.283231615
"955",0.63,2016,209736.48383,210271.356197743,209736.48383,210271.356197743
"956",0.64,2016,220095.67932,220749.087731615,220095.67932,220749.087731615
"957",0.65,2016,234836.79325,235478.022857743,234836.79325,235478.022857743
"958",0.66,2016,244089.87342,244734.189175486,244089.87342,244734.189175486
"959",0.67,2016,256214.59916,256962.186007743,256214.59916,256962.186007743
"960",0.68,2016,269402.89733,269936.226623872,269402.89733,269936.226623872
"961",0.69,2016,283633.49648,284295.997547743,283633.49648,284295.997547743
"962",0.7,2016,296736.70886,297376.395393872,296736.70886,297376.395393872
"963",0.71,2016,313860.22504,314554.633267743,313860.22504,314554.633267743
"964",0.72,2016,331302.81294,331895.493159358,331302.81294,331895.493159358
"965",0.73,2016,345448.3263,345983.198667743,345448.3263,345983.198667743
"966",0.74,2016,365868.91702,366619.590025486,365868.91702,366619.590025486
"967",0.75,2016,392032.79887,392567.671237743,392032.79887,392567.671237743
"968",0.76,2016,419579.32489,420096.011965486,419579.32489,420096.011965486
"969",0.77,2016,440212.6301,440486.238589358,440212.6301,440486.238589358
"970",0.78,2016,466429.69058,467017.741567743,466429.69058,467017.741567743
"971",0.79,2016,499028.18565,499563.058017743,499028.18565,499563.058017743
"972",0.8,2016,531041.71589,531576.588257743,531041.71589,531576.588257743
"973",0.81,2016,576988.04501,577917.982251615,576988.04501,577917.982251615
"974",0.82,2016,620700.87201,621077.751591615,620700.87201,621077.751591615
"975",0.83,2016,664413.69902,665058.014775486,664413.69902,665058.014775486
"976",0.84,2016,716858.4557,717388.86464323,716858.4557,717388.86464323
"977",0.85,2016,785980.02813,786555.900323872,785980.02813,786555.900323872
"978",0.86,2016,860855.52743,861498.300111615,860855.52743,861498.300111615
"979",0.87,2016,939134.45851,939617.695331615,939134.45851,939617.695331615
"980",0.88,2016,1042226.5345,1042493.97068387,1042226.5345,1042493.97068387
"981",0.89,2016,1140734.6132,1141804.35793549,1140734.6132,1141804.35793549
"982",0.9,2016,1262003.1421,1263340.32301936,1262003.1421,1263340.32301936
"983",0.91,2016,1401256.6807,1401791.55306774,1401256.6807,1401791.55306774
"984",0.92,2016,1537606.6667,1538408.97525161,1537606.6667,1538408.97525161
"985",0.93,2016,1793927.6231,1794462.49546774,1793927.6231,1794462.49546774
"986",0.94,2016,2174261.1252,2174776.26915161,2174261.1252,2174776.26915161
"987",0.95,2016,2539013.2911,2540350.47201936,2539013.2911,2540350.47201936
"988",0.96,2016,3018418.5654,3019488.31013549,3018418.5654,3019488.31013549
"989",0.97,2016,3928411.1392,3928946.01156774,3928411.1392,3928946.01156774
"990",0.98,2016,6161806.8917,6162341.76406774,6161806.8917,6162341.76406774
"991",0.99,2016,11008293.755,11008828.6273677,11008293.755,11008828.6273677
"992",0.01,2019,-93110,-92372.677028331,-93110,-92372.677028331
"993",0.02,2019,-54865,-53692.677028331,-54865,-53692.677028331
"994",0.03,2019,-35600,-35221.3385141655,-35600,-35221.3385141655
"995",0.04,2019,-25790,-24985.354056662,-25790,-24985.354056662
"996",0.05,2019,-18570,-17341.3385141655,-18570,-17341.3385141655
"997",0.06,2019,-11980,-10931.3385141655,-11980,-10931.3385141655
"998",0.07,2019,-7510,-6711.3385141655,-7510,-6711.3385141655
"999",0.08,2019,-3800,-3031.3385141655,-3800,-3031.3385141655
"1000",0.09,2019,-1800,-1065.354056662,-1800,-1065.354056662
"1001",0.1,2019,-500,268.6614858345,-500,268.6614858345
"1002",0.11,2019,5,548.661485834499,5,548.661485834499
"1003",0.12,2019,190,838.661485834499,190,838.661485834499
"1004",0.13,2019,500,1205.9844575035,500,1205.9844575035
"1005",0.14,2019,870,1604.645943338,870,1604.645943338
"1006",0.15,2019,1590,2293.3074291725,1590,2293.3074291725
"1007",0.16,2019,2590,3278.6614858345,2590,3278.6614858345
"1008",0.17,2019,3460,4188.6614858345,3460,4188.6614858345
"1009",0.18,2019,4480,5325.9844575035,4480,5325.9844575035
"1010",0.19,2019,5400,6239.6614858345,5400,6239.6614858345
"1011",0.2,2019,6370,7178.6614858345,6370,7178.6614858345
"1012",0.21,2019,7350,8238.6614858345,7350,8238.6614858345
"1013",0.22,2019,8590,9337.322971669,8590,9337.322971669
"1014",0.23,2019,9707,10549.291886676,9707,10549.291886676
"1015",0.24,2019,10710,11788.6614858345,10710,11788.6614858345
"1016",0.25,2019,12410,13343.3074291725,12410,13343.3074291725
"1017",0.26,2019,14201,14977.322971669,14201,14977.322971669
"1018",0.27,2019,16052,16887.322971669,16052,16887.322971669
"1019",0.28,2019,18140,18968.6614858345,18140,18968.6614858345
"1020",0.29,2019,20400,21068.6614858345,20400,21068.6614858345
"1021",0.3,2019,23900,24608.6614858345,23900,24608.6614858345
"1022",0.31,2019,27210,28105.9844575035,27210,28105.9844575035
"1023",0.32,2019,31140,31907.322971669,31140,31907.322971669
"1024",0.33,2019,36600,37357.322971669,36600,37357.322971669
"1025",0.34,2019,40510,41537.322971669,40510,41537.322971669
"1026",0.35,2019,45200,45918.6614858345,45200,45918.6614858345
"1027",0.36,2019,50451,51198.6614858345,50451,51198.6614858345
"1028",0.37,2019,55400,56206.9844575035,55400,56206.9844575035
"1029",0.38,2019,59600,60437.322971669,59600,60437.322971669
"1030",0.39,2019,63160,64037.322971669,63160,64037.322971669
"1031",0.4,2019,67650,68478.6614858345,67650,68478.6614858345
"1032",0.41,2019,72000,72837.322971669,72000,72837.322971669
"1033",0.42,2019,75800,76883.3074291725,75800,76883.3074291725
"1034",0.43,2019,80500,81137.322971669,80500,81137.322971669
"1035",0.44,2019,84550,85287.322971669,84550,85287.322971669
"1036",0.45,2019,89610,90447.322971669,89610,90447.322971669
"1037",0.46,2019,95160,95984.645943338,95160,95984.645943338
"1038",0.47,2019,100700,101368.661485834,100700,101368.661485834
"1039",0.48,2019,106320,107021.968915007,106320,107021.968915007
"1040",0.49,2019,114300,115287.322971669,114300,115287.322971669
"1041",0.5,2019,121760,122617.322971669,121760,122617.322971669
"1042",0.51,2019,127400,127978.661485834,127400,127978.661485834
"1043",0.52,2019,134220,135205.984457504,134220,135205.984457504
"1044",0.53,2019,141800,142537.322971669,141800,142537.322971669
"1045",0.54,2019,150000,150868.661485835,150000,150868.661485835
"1046",0.55,2019,158600,159415.984457504,158600,159415.984457504
"1047",0.56,2019,167431,168374.645943338,167431,168374.645943338
"1048",0.57,2019,174960,175794.645943338,174960,175794.645943338
"1049",0.58,2019,182200,182778.661485835,182200,182778.661485835
"1050",0.59,2019,192100,193237.322971669,192100,193237.322971669
"1051",0.6,2019,200950,202037.322971669,200950,202037.322971669
"1052",0.61,2019,211330,211987.322971669,211330,211987.322971669
"1053",0.62,2019,220110,220847.322971669,220110,220847.322971669
"1054",0.63,2019,228700,229605.984457504,228700,229605.984457504
"1055",0.64,2019,238440,239677.95337251,238440,239677.95337251
"1056",0.65,2019,249500,250343.307429173,249500,250343.307429173
"1057",0.66,2019,259980,260668.661485835,259980,260668.661485835
"1058",0.67,2019,272400,273208.661485835,272400,273208.661485835
"1059",0.68,2019,288600,289368.661485835,288600,289368.661485835
"1060",0.69,2019,301900,302537.322971669,301900,302537.322971669
"1061",0.7,2019,315400,315927.322971669,315400,315927.322971669
"1062",0.71,2019,329251,329988.322971669,329251,329988.322971669
"1063",0.72,2019,349000,349511.968915007,349000,349511.968915007
"1064",0.73,2019,366450,367305.984457503,366450,367305.984457503
"1065",0.74,2019,383400,384305.984457503,383400,384305.984457503
"1066",0.75,2019,404100,404837.322971669,404100,404837.322971669
"1067",0.76,2019,428100,429268.661485835,428100,429268.661485835
"1068",0.77,2019,455400,455968.661485835,455400,455968.661485835
"1069",0.78,2019,485800,486657.322971669,485800,486657.322971669
"1070",0.79,2019,526000,527068.661485835,526000,527068.661485835
"1071",0.8,2019,557160,557937.322971669,557160,557937.322971669
"1072",0.81,2019,591800,592843.307429172,591800,592843.307429172
"1073",0.82,2019,636240,637688.322971669,636240,637688.322971669
"1074",0.83,2019,683100,683967.322971669,683100,683967.322971669
"1075",0.84,2019,739510,740374.645943338,739510,740374.645943338
"1076",0.85,2019,795500,796237.322971669,795500,796237.322971669
"1077",0.86,2019,854590,854958.661485835,854590,854958.661485835
"1078",0.87,2019,930000,930737.322971669,930000,930737.322971669
"1079",0.88,2019,986700,987668.661485835,986700,987668.661485835
"1080",0.89,2019,1082000,1082737.32297167,1082000,1082737.32297167
"1081",0.9,2019,1219499,1219868.66148583,1219499,1219868.66148583
"1082",0.91,2019,1343100,1344236.32297167,1343100,1344236.32297167
"1083",0.92,2019,1549900,1550368.66148583,1549900,1550368.66148583
"1084",0.93,2019,1771100,1772037.32297167,1771100,1772037.32297167
"1085",0.94,2019,2103601,2104338.32297167,2103601,2104338.32297167
"1086",0.95,2019,2598400,2599405.9844575,2598400,2599405.9844575
"1087",0.96,2019,3291000,3291737.32297167,3291000,3291737.32297167
"1088",0.97,2019,4652800,4653537.32297167,4652800,4653537.32297167
"1089",0.98,2019,6552100,6552837.32297167,6552100,6552837.32297167
"1090",0.99,2019,11121000,11121368.6614858,11121000,11121368.6614858
"1091",0.999,2019,43902000,43902737.3229717,43902000,43902737.3229717
